Game Turn, Player, SpyId, Action, Status, Location
271, 1, 27852900, MOVE TO CITY(17 13), BEGIN, 37:10
271, 1, 27197538, MOVE TO CITY(37 10), BEGIN, 17:13
271, 1, 28114976, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
271, 4, 33947660, MOVE TO CITY(37 10), BEGIN, 39:20
271, 4, 34078831, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
271, 4, 34144354, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
271, 4, 34013299, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
271, 4, 34013299, MOVE TO CITY(39 20), BEGIN, 37:10
271, 4, 34209873, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
271, 5, 42991735, MOVE TO CITY(53 27), BEGIN, 17:13
271, 5, 43450484, MOVE TO CITY(61 11), BEGIN, 53:27
271, 5, 43057235, MOVE TO CITY(53 27), BEGIN, 17:13
271, 5, 43122768, MOVE TO CITY(53 27), BEGIN, 17:13
271, 5, 43188298, MOVE TO CITY(53 27), BEGIN, 17:13
271, 6, 37748837, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
271, 6, 37617773, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
271, 6, 37617773, MOVE TO CITY(25 20), BEGIN, 37:10
271, 6, 37683306, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
271, 6, 37683306, MOVE TO CITY(25 20), BEGIN, 37:10
271, 7, 35913801, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
271, 7, 35979333, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
271, 7, 36044856, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
271, 7, 36110387, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
271, 7, 36175912, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
272, 1, 28180580, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
272, 4, 34078831, MOVE TO CITY(37 10), BEGIN, 39:20
272, 4, 34144354, MOVE TO CITY(37 10), BEGIN, 39:20
272, 4, 34209873, MOVE TO CITY(37 10), BEGIN, 39:20
272, 4, 34472051, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
272, 5, 43712631, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
272, 5, 43778164, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
272, 5, 43843667, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
272, 5, 43909200, MOVE TO CITY (ALREADY THERE), COMPLETE, 53:27
272, 6, 37748837, MOVE TO CITY(37 10), BEGIN, 25:20
272, 6, 37945453, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
272, 6, 37945453, MOVE TO CITY(25 20), BEGIN, 37:10
272, 6, 38076492, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
272, 6, 38010986, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
272, 6, 38010986, MOVE TO CITY(25 20), BEGIN, 37:10
272, 6, 38141998, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
272, 7, 35913801, MOVE TO CITY(17 13), BEGIN, 61:11
272, 7, 35979333, MOVE TO CITY(17 13), BEGIN, 61:11
272, 7, 36044856, MOVE TO CITY(17 13), BEGIN, 61:11
272, 7, 36110387, MOVE TO CITY(17 13), BEGIN, 61:11
272, 7, 36175912, MOVE TO CITY(17 13), BEGIN, 61:11
273, 1, 28311584, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
273, 1, 28311584, MOVE TO CITY(37 10), BEGIN, 17:13
273, 1, 28180580, MOVE TO CITY(17 13), BEGIN, 37:10
273, 4, 34668655, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
273, 4, 34668655, MOVE TO CITY(39 20), BEGIN, 37:10
273, 4, 34472051, MOVE TO CITY(37 10), BEGIN, 39:20
273, 5, 43778164, MOVE TO CITY(61 11), BEGIN, 53:27
273, 5, 44171306, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
273, 5, 44171306, GAIN SOURCES, BEGIN, 61:11
273, 5, 43843667, MOVE TO CITY(61 11), BEGIN, 53:27
273, 5, 43909200, MOVE TO CITY(61 11), BEGIN, 53:27
273, 5, 43712631, MOVE TO CITY(61 11), BEGIN, 53:27
273, 6, 38273133, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
273, 6, 38076492, MOVE TO CITY(37 10), BEGIN, 25:20
273, 6, 38338666, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
273, 6, 38141998, MOVE TO CITY(37 10), BEGIN, 25:20
274, 1, 28442724, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
274, 4, 34930803, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
274, 4, 34734147, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
274, 4, 34734147, MOVE TO CITY(39 20), BEGIN, 37:10
274, 4, 34799647, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
274, 4, 34799647, MOVE TO CITY(39 20), BEGIN, 37:10
274, 4, 34865158, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
274, 4, 34865158, MOVE TO CITY(39 20), BEGIN, 37:10
274, 5, 44302455, GAIN SOURCES, BEGIN, 53:27
274, 6, 38273133, MOVE TO CITY(37 10), BEGIN, 25:20
274, 6, 38600780, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
274, 6, 38600780, MOVE TO CITY(25 20), BEGIN, 37:10
274, 6, 38338666, MOVE TO CITY(37 10), BEGIN, 25:20
274, 7, 36372592, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
274, 7, 36372592, MOVE TO CITY(61 11), BEGIN, 17:13
274, 7, 36438115, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
274, 7, 36438115, MOVE TO CITY(61 11), BEGIN, 17:13
274, 7, 36503620, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
274, 7, 36503620, MOVE TO CITY(61 11), BEGIN, 17:13
274, 7, 36569182, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
274, 7, 36569182, MOVE TO CITY(61 11), BEGIN, 17:13
274, 7, 36634705, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
274, 7, 36634705, MOVE TO CITY(61 11), BEGIN, 17:13
275, 1, 28639318, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
275, 1, 28639318, MOVE TO CITY(37 10), BEGIN, 17:13
275, 1, 28442724, MOVE TO CITY(17 13), BEGIN, 37:10
275, 4, 34930803, MOVE TO CITY(37 10), BEGIN, 39:20
275, 4, 35127327, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
275, 4, 35192838, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
275, 4, 35061827, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
275, 4, 35061827, MOVE TO CITY(39 20), BEGIN, 37:10
275, 4, 35258471, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
275, 5, 44367988, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
275, 5, 44367988, GAIN SOURCES, BEGIN, 61:11
275, 5, 44302455, GAIN SOURCES, BEGIN, 53:27
275, 5, 44433491, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
275, 5, 44433491, GAIN SOURCES, BEGIN, 61:11
275, 5, 44499024, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
275, 5, 44499024, GAIN SOURCES, BEGIN, 61:11
275, 5, 44564513, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
275, 5, 44564513, GAIN SOURCES, BEGIN, 61:11
275, 6, 38862949, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
275, 6, 38731885, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
275, 6, 38731885, MOVE TO CITY(25 20), BEGIN, 37:10
275, 6, 38797418, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
275, 6, 38797418, MOVE TO CITY(25 20), BEGIN, 37:10
275, 7, 36896887, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
275, 7, 36962400, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
275, 7, 37027952, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
275, 7, 37093475, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
275, 7, 37159006, MOVE TO CITY (ALREADY THERE), COMPLETE, 61:11
276, 1, 28704868, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
276, 4, 35258471, MOVE TO CITY(37 10), BEGIN, 39:20
276, 4, 35127327, MOVE TO CITY(37 10), BEGIN, 39:20
276, 4, 35192838, MOVE TO CITY(37 10), BEGIN, 39:20
276, 4, 35324015, MOVE TO CITY (ALREADY THERE), COMPLETE, 39:20
276, 5, 44367988, GAIN SOURCES, BEGIN, 61:11
276, 5, 44302455, GAIN SOURCES, BEGIN, 53:27
276, 5, 44433491, GAIN SOURCES, BEGIN, 61:11
276, 5, 44499024, GAIN SOURCES, BEGIN, 61:11
276, 6, 39059565, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
276, 6, 39059565, GAIN SOURCES, BEGIN, 37:10
276, 6, 39125098, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
276, 6, 39125098, GAIN SOURCES, BEGIN, 37:10
276, 6, 38862949, MOVE TO CITY(37 10), BEGIN, 25:20
276, 6, 39190617, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
276, 6, 39256105, MOVE TO CITY (ALREADY THERE), COMPLETE, 25:20
276, 7, 36896887, MOVE TO CITY(17 13), BEGIN, 61:11
276, 7, 37027952, MOVE TO CITY(17 13), BEGIN, 61:11
276, 7, 37093475, MOVE TO CITY(17 13), BEGIN, 61:11
276, 7, 36962400, MOVE TO CITY(17 13), BEGIN, 61:11
276, 7, 37159006, MOVE TO CITY(17 13), BEGIN, 61:11
277, 1, 28704868, MOVE TO CITY(17 13), BEGIN, 37:10
277, 1, 28835939, MOVE TO CITY (ALREADY THERE), COMPLETE, 17:13
277, 1, 28835939, MOVE TO CITY(37 10), BEGIN, 17:13
277, 4, 35389462, MOVE TO CITY (ALREADY THERE), COMPLETE, 37:10
277, 4, 35389462, GAIN SOURCES, BEGIN, 37:10
277, 4, 35324015, MOVE TO CITY(37 10), BEGIN, 39:20
277, 5, 44302455, GAIN SOURCES, BEGIN, 53:27
277, 6, 39190617, MOVE TO CITY(37 10), BEGIN, 25:20
277, 6, 39256105, MOVE TO CITY(37 10), BEGIN, 25:20
