Game Turn, Initiator, Recipient, Action, Details, Mayhem, Visibility
236, 6, 4, Deal Accepted, 0 GreatWork for 0 turns from 6 to 4; 1 RESOURCE_SILK for 30 turns from 4 to 6; 1 RESOURCE_COCOA for 30 turns from 4 to 6; 11 Gold for 0 turns from 4 to 6; , 2596.5, 1
236, 4, 5, Promise Refused, , 2596.5, 1
236, 5, 4, Deal Proposed, 0 GreatWork for 0 turns from 4 to 5; 1 RESOURCE_WHALES for 30 turns from 5 to 4; 1 RESOURCE_COTTON for 30 turns from 5 to 4; 23 Gold for 0 turns from 5 to 4; 3 Gold for 30 turns from 5 to 4; , 2596.5, 3
236, 4, 5, Deal Accepted, 0 GreatWork for 0 turns from 4 to 5; 1 RESOURCE_WHALES for 30 turns from 5 to 4; 1 RESOURCE_COTTON for 30 turns from 5 to 4; 23 Gold for 0 turns from 5 to 4; 3 Gold for 30 turns from 5 to 4; , 2596.5, 1
237, 0, 6, Alliance Ends, , 2600.0, 3
237, 0, 6, Friendship Ends, , 2600.0, 3
237, 0, 6, Declared Friends, , 2600.0, 2
237, 6, 0, Declared Friends, , 2600.0, 3
237, 0, 6, Allied, , 2600.0, 2
237, 6, 0, Allied, , 2600.0, 3
238, 6, 2, Promise Refused, , 2600.0, 1
238, 2, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 2; 0 GreatWork for 0 turns from 0 to 2; 1 RESOURCE_HORSES for 30 turns from 2 to 0; 1 RESOURCE_WHALES for 30 turns from 2 to 0; 15 Gold for 0 turns from 2 to 0; 6 Gold for 30 turns from 2 to 0; , 2600.0, 1
238, 4, 7, Deal Proposed, 0 GreatWork for 0 turns from 7 to 4; 1 RESOURCE_TOBACCO for 30 turns from 4 to 7; 1 RESOURCE_COCOA for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 4 to 7; 0 Defensive Pact for 30 turns from 4 to 7; 1 Gold for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 7 to 4; 0 Defensive Pact for 30 turns from 7 to 4; , 2600.0, 3
238, 7, 4, Deal Accepted, 0 GreatWork for 0 turns from 7 to 4; 1 RESOURCE_TOBACCO for 30 turns from 4 to 7; 1 RESOURCE_COCOA for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 4 to 7; 0 Defensive Pact for 30 turns from 4 to 7; 1 Gold for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 7 to 4; 0 Defensive Pact for 30 turns from 7 to 4; , 2600.0, 3
238, 4, 7, Research Agreement, , 2600.0, 3
238, 7, 4, Defensive Pact, , 2600.0, 3
238, 7, 4, Research Agreement, , 2600.0, 3
238, 4, 7, Defensive Pact, , 2600.0, 3
238, 7, 4, Research Agreement Ends, , 2600.0, 3
238, 4, 7, Research Agreement Ends, , 2600.0, 3
238, 2, 6, Promise Refused, , 2601.0, 1
239, 4, 1, Denounced, , 2601.0, 1
239, 4, 6, Promise Refused, , 2603.0, 2
239, 6, 2, Denounced, , 2603.0, 1
240, 2, 4, Promise Refused, , 2604.0, 2
240, 6, 4, Promise Kept, Spy, 2605.5, 1
241, 1, 4, Deal Proposed, 0 GreatWork for 0 turns from 4 to 1; 1 RESOURCE_IRON for 30 turns from 1 to 4; 1 RESOURCE_COAL for 30 turns from 1 to 4; 1 RESOURCE_MERCURY for 30 turns from 1 to 4; 3 Gold for 0 turns from 1 to 4; 2 Gold for 30 turns from 1 to 4; , 2607.5, 1
241, 4, 1, Deal Accepted, 0 GreatWork for 0 turns from 4 to 1; 1 RESOURCE_IRON for 30 turns from 1 to 4; 1 RESOURCE_COAL for 30 turns from 1 to 4; 1 RESOURCE_MERCURY for 30 turns from 1 to 4; 3 Gold for 0 turns from 1 to 4; 2 Gold for 30 turns from 1 to 4; , 2607.5, 1
241, 6, 7, Promise Made, Spy, 2608.5, 2
242, 1, 0, Deal Proposed, 1 RESOURCE_PEARLS for 30 turns from 0 to 1; 1 RESOURCE_COAL for 30 turns from 1 to 0; 0 Defensive Pact for 30 turns from 1 to 0; 2 Gold for 0 turns from 1 to 0; 0 Defensive Pact for 30 turns from 0 to 1; , 2608.5, 3
242, 1, 2, Deal Proposed, 1 RESOURCE_WHALES for 30 turns from 2 to 1; 11 Gold for 0 turns from 1 to 2; , 2608.5, 1
242, 1, 2, Deal Closed, 1 RESOURCE_WHALES for 30 turns from 2 to 1; 11 Gold for 0 turns from 1 to 2; , 2608.5, 1
242, 2, 1, Deal Rejected, 1 RESOURCE_WHALES for 30 turns from 2 to 1; 11 Gold for 0 turns from 1 to 2; , 2608.5, 2
242, 1, 4, Promise Refused, , 2608.5, 1
242, 4, 6, Denounced, , 2608.5, 2
242, 4, 1, Deal Proposed, 0 GreatWork for 0 turns from 1 to 4; 0 Captive for 0 turns from 4 to 1; 10 Gold for 0 turns from 4 to 1; 2 Gold for 30 turns from 4 to 1; , 2609.5, 1
242, 4, 1, Deal Closed, 0 GreatWork for 0 turns from 1 to 4; 0 Captive for 0 turns from 4 to 1; 10 Gold for 0 turns from 4 to 1; 2 Gold for 30 turns from 4 to 1; , 2609.5, 1
242, 1, 4, Deal Rejected, 0 GreatWork for 0 turns from 1 to 4; 0 Captive for 0 turns from 4 to 1; 10 Gold for 0 turns from 4 to 1; 2 Gold for 30 turns from 4 to 1; , 2609.5, 1
243, 2, 0, Denounced, , 2611.5, 1
243, 2, 1, Deal Proposed, 0 GreatWork for 0 turns from 1 to 2; 1 RESOURCE_WHALES for 30 turns from 2 to 1; 10 Gold for 30 turns from 2 to 1; , 2612.5, 2
243, 2, 1, Deal Closed, 0 GreatWork for 0 turns from 1 to 2; 1 RESOURCE_WHALES for 30 turns from 2 to 1; 10 Gold for 30 turns from 2 to 1; , 2612.5, 2
243, 1, 2, Deal Rejected, 0 GreatWork for 0 turns from 1 to 2; 1 RESOURCE_WHALES for 30 turns from 2 to 1; 10 Gold for 30 turns from 2 to 1; , 2612.5, 1
243, 6, 7, Deal Proposed, 0 Captive for 0 turns from 7 to 6; 0 Captive for 0 turns from 7 to 6; 0 Unknown agreement for 30 turns from 7 to 6; 1 RESOURCE_PEARLS for 30 turns from 6 to 7; 0 Captive for 0 turns from 6 to 7; 0 Research Agreement for -1 turns from 6 to 7; 20 Gold for 0 turns from 6 to 7; 3 Gold for 30 turns from 6 to 7; 0 Unknown agreement for 30 turns from 6 to 7; 0 Research Agreement for -1 turns from 7 to 6; , 2612.5, 2
243, 7, 6, Deal Accepted, 0 Captive for 0 turns from 7 to 6; 0 Captive for 0 turns from 7 to 6; 0 Unknown agreement for 30 turns from 7 to 6; 1 RESOURCE_PEARLS for 30 turns from 6 to 7; 0 Captive for 0 turns from 6 to 7; 0 Research Agreement for -1 turns from 6 to 7; 20 Gold for 0 turns from 6 to 7; 3 Gold for 30 turns from 6 to 7; 0 Unknown agreement for 30 turns from 6 to 7; 0 Research Agreement for -1 turns from 7 to 6; , 2612.5, 2
243, 6, 7, Allied, , 2612.5, 2
243, 6, 7, Research Agreement, , 2612.5, 3
243, 7, 6, Allied, , 2612.5, 2
243, 7, 6, Research Agreement, , 2612.5, 3
243, 6, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 6; 0 GreatWork for 0 turns from 0 to 6; 0 GreatWork for 0 turns from 0 to 6; 0 GreatWork for 0 turns from 0 to 6; 0 GreatWork for 0 turns from 0 to 6; 1 RESOURCE_HORSES for 30 turns from 6 to 0; 0 Defensive Pact for 30 turns from 6 to 0; 2 Gold for 0 turns from 6 to 0; 37 Gold for 30 turns from 6 to 0; 0 Defensive Pact for 30 turns from 0 to 6; , 2612.5, 3
243, 9, 2, Met, , 2613.5, 1
243, 2, 9, Met, , 2613.5, 0
244, 4, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 4; 0 GreatWork for 0 turns from 0 to 4; 1 RESOURCE_HORSES for 30 turns from 4 to 0; 0 Defensive Pact for 30 turns from 4 to 0; 14 Gold for 30 turns from 4 to 0; 0 Defensive Pact for 30 turns from 0 to 4; , 2613.5, 3
245, 0, 5, Alliance Ends, , 2615.5, 4
245, 0, 5, Friendship Ends, , 2615.5, 4
245, 2, 7, Deal Proposed, 1 RESOURCE_COTTON for 30 turns from 7 to 2; 1 RESOURCE_CITRUS for 30 turns from 2 to 7; 4 Gold for 0 turns from 2 to 7; , 2615.5, 1
245, 7, 2, Deal Accepted, 1 RESOURCE_COTTON for 30 turns from 7 to 2; 1 RESOURCE_CITRUS for 30 turns from 2 to 7; 4 Gold for 0 turns from 2 to 7; , 2615.5, 1
245, 2, 5, Deal Proposed, 1 RESOURCE_GYPSUM for 30 turns from 5 to 2; 1 RESOURCE_IVORY for 30 turns from 2 to 5; 4 Gold for 0 turns from 2 to 5; , 2615.5, 1
245, 2, 5, Deal Closed, 1 RESOURCE_GYPSUM for 30 turns from 5 to 2; 1 RESOURCE_IVORY for 30 turns from 2 to 5; 4 Gold for 0 turns from 2 to 5; , 2615.5, 1
245, 5, 2, Deal Rejected, 1 RESOURCE_GYPSUM for 30 turns from 5 to 2; 1 RESOURCE_IVORY for 30 turns from 2 to 5; 4 Gold for 0 turns from 2 to 5; , 2615.5, 2
245, 5, 2, Deal Proposed, 1 RESOURCE_IVORY for 30 turns from 2 to 5; 8 Gold for 0 turns from 5 to 2; , 2615.5, 2
245, 5, 2, Deal Closed, 1 RESOURCE_IVORY for 30 turns from 2 to 5; 8 Gold for 0 turns from 5 to 2; , 2615.5, 2
245, 2, 5, Deal Rejected, 1 RESOURCE_IVORY for 30 turns from 2 to 5; 8 Gold for 0 turns from 5 to 2; , 2615.5, 1
245, 7, 1, Deal Proposed, 0 GreatWork for 0 turns from 1 to 7; 0 GreatWork for 0 turns from 7 to 1; 7 Gold for 0 turns from 7 to 1; 7 Gold for 30 turns from 7 to 1; , 2619.5, 3
245, 1, 7, Deal Accepted, 0 GreatWork for 0 turns from 1 to 7; 0 GreatWork for 0 turns from 7 to 1; 7 Gold for 0 turns from 7 to 1; 7 Gold for 30 turns from 7 to 1; , 2619.5, 3
245, 7, 2, Deal Proposed, 0 Open Borders for 30 turns from 2 to 7; 6 Gold for 0 turns from 7 to 2; , 2619.5, 1
245, 7, 2, Deal Accepted, 0 Open Borders for 30 turns from 2 to 7; 10 Gold for 0 turns from 7 to 2; , 2619.5, 1
245, 2, 7, Deal Rejected, 0 Open Borders for 30 turns from 2 to 7; 10 Gold for 0 turns from 7 to 2; , 2619.5, 1
245, 0, 5, Declared Friends, , 2620.5, 3
245, 5, 0, Declared Friends, , 2620.5, 3
246, 1, 7, Alliance Ends, , 2620.5, 3
246, 1, 7, Friendship Ends, , 2620.5, 3
246, 0, 5, Allied, , 2620.5, 3
246, 5, 0, Allied, , 2620.5, 3
246, 4, 0, Promise Made, Spy, 2620.5, 3
246, 1, 7, Declared Friends, , 2620.5, 3
246, 7, 1, Declared Friends, , 2620.5, 3
246, 4, 2, Promise Refused, , 2620.5, 3
246, 4, 5, Deal Proposed, 1 RESOURCE_WHALES for 30 turns from 5 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 5; 2 Gold for 30 turns from 4 to 5; , 2620.5, 1
246, 4, 5, Deal Closed, 1 RESOURCE_WHALES for 30 turns from 5 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 5; 2 Gold for 30 turns from 4 to 5; , 2620.5, 1
246, 5, 4, Deal Rejected, 1 RESOURCE_WHALES for 30 turns from 5 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 5; 2 Gold for 30 turns from 4 to 5; , 2620.5, 3
246, 6, 5, Deal Proposed, 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 6 to 5; 13 Gold for 0 turns from 6 to 5; 4 Gold for 30 turns from 6 to 5; , 2622.5, 1
246, 6, 5, Deal Closed, 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 6 to 5; 13 Gold for 0 turns from 6 to 5; 4 Gold for 30 turns from 6 to 5; , 2622.5, 1
246, 5, 6, Deal Rejected, 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 6 to 5; 13 Gold for 0 turns from 6 to 5; 4 Gold for 30 turns from 6 to 5; , 2622.5, 2
246, 7, 14, Gave Influence, , 2622.5, 0
246, 7, 14, Gave Influence, , 2622.5, 0
246, 7, 14, Gave Influence, , 2622.5, 0
247, 2, 9, Gave Influence, , 2623.5, 0
247, 2, 9, Gave Influence, , 2623.5, 0
247, 2, 9, Gave Influence, , 2623.5, 0
247, 2, 4, Deal Proposed, 1 RESOURCE_SPICES for 30 turns from 4 to 2; 1 RESOURCE_IVORY for 30 turns from 2 to 4; 0 Open Borders for 30 turns from 2 to 4; 18 Gold for 0 turns from 2 to 4; 1 Gold for 30 turns from 2 to 4; , 2623.5, 3
247, 4, 2, Deal Accepted, 1 RESOURCE_SPICES for 30 turns from 4 to 2; 1 RESOURCE_IVORY for 30 turns from 2 to 4; 0 Open Borders for 30 turns from 2 to 4; 18 Gold for 0 turns from 2 to 4; 1 Gold for 30 turns from 2 to 4; , 2623.5, 3
247, 7, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 7; 0 GreatWork for 0 turns from 0 to 7; 0 GreatWork for 0 turns from 0 to 7; 0 GreatWork for 0 turns from 0 to 7; 0 GreatWork for 0 turns from 0 to 7; 0 GreatWork for 0 turns from 0 to 7; 1 RESOURCE_IRON for 30 turns from 7 to 0; 1 RESOURCE_HORSES for 30 turns from 7 to 0; 1 RESOURCE_GYPSUM for 30 turns from 7 to 0; 0 Defensive Pact for 30 turns from 7 to 0; 2 Gold for 0 turns from 7 to 0; 22 Gold for 30 turns from 7 to 0; 0 Defensive Pact for 30 turns from 0 to 7; , 2625.5, 3
247, 7, 5, Deal Proposed, 0 GreatWork for 0 turns from 5 to 7; 0 GreatWork for 0 turns from 5 to 7; 0 Captive for 0 turns from 7 to 5; 21 Gold for 0 turns from 7 to 5; 3 Gold for 30 turns from 7 to 5; , 2625.5, 1
247, 7, 5, Deal Closed, 0 GreatWork for 0 turns from 5 to 7; 0 GreatWork for 0 turns from 5 to 7; 0 Captive for 0 turns from 7 to 5; 21 Gold for 0 turns from 7 to 5; 3 Gold for 30 turns from 7 to 5; , 2625.5, 1
247, 5, 7, Deal Rejected, 0 GreatWork for 0 turns from 5 to 7; 0 GreatWork for 0 turns from 5 to 7; 0 Captive for 0 turns from 7 to 5; 21 Gold for 0 turns from 7 to 5; 3 Gold for 30 turns from 7 to 5; , 2625.5, 3
247, 7, 6, Deal Proposed, 0 GreatWork for 0 turns from 6 to 7; 1 RESOURCE_COTTON for 30 turns from 7 to 6; 0 Defensive Pact for 30 turns from 7 to 6; 22 Gold for 0 turns from 7 to 6; 3 Gold for 30 turns from 7 to 6; 0 Defensive Pact for 30 turns from 6 to 7; , 2625.5, 3
247, 7, 6, Deal Closed, 0 GreatWork for 0 turns from 6 to 7; 1 RESOURCE_COTTON for 30 turns from 7 to 6; 0 Defensive Pact for 30 turns from 7 to 6; 22 Gold for 0 turns from 7 to 6; 3 Gold for 30 turns from 7 to 6; 0 Defensive Pact for 30 turns from 6 to 7; , 2625.5, 3
247, 6, 7, Deal Rejected, 0 GreatWork for 0 turns from 6 to 7; 1 RESOURCE_COTTON for 30 turns from 7 to 6; 0 Defensive Pact for 30 turns from 7 to 6; 22 Gold for 0 turns from 7 to 6; 3 Gold for 30 turns from 7 to 6; 0 Defensive Pact for 30 turns from 6 to 7; , 2625.5, 3
248, 5, 0, Promise Made, Spy, 2626.5, 4
248, 0, 24, Gave Influence, , 2626.5, 0
248, 0, 24, Gave Influence, , 2626.5, 0
248, 5, 20, Gave Influence, , 2626.5, 0
248, 5, 20, Gave Influence, , 2626.5, 0
248, 5, 20, Gave Influence, , 2626.5, 0
248, 5, 7, Promise Refused, , 2628.5, 3
249, 2, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 2; 0 GreatWork for 0 turns from 0 to 2; 1 RESOURCE_HORSES for 30 turns from 2 to 0; 1 RESOURCE_WHALES for 30 turns from 2 to 0; 20 Gold for 30 turns from 2 to 0; , 2629.5, 1
249, 4, 7, Deal Proposed, 0 GreatWork for 0 turns from 7 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 4 to 7; 3 Gold for 0 turns from 4 to 7; 8 Gold for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 7 to 4; , 2629.5, 3
249, 4, 7, Deal Closed, 0 GreatWork for 0 turns from 7 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 4 to 7; 3 Gold for 0 turns from 4 to 7; 8 Gold for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 7 to 4; , 2629.5, 3
249, 7, 4, Deal Rejected, 0 GreatWork for 0 turns from 7 to 4; 1 RESOURCE_NITER for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 4 to 7; 3 Gold for 0 turns from 4 to 7; 8 Gold for 30 turns from 4 to 7; 0 Research Agreement for -1 turns from 7 to 4; , 2629.5, 3
249, 5, 0, Promise Broken, Spy, 2629.5, 4
249, 5, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 5; 0 GreatWork for 0 turns from 0 to 5; 0 GreatWork for 0 turns from 0 to 5; 1 RESOURCE_IRON for 30 turns from 5 to 0; 1 RESOURCE_HORSES for 30 turns from 5 to 0; 1 RESOURCE_WHALES for 30 turns from 5 to 0; 1 RESOURCE_GYPSUM for 30 turns from 5 to 0; 0 Defensive Pact for 30 turns from 5 to 0; 7 Gold for 0 turns from 5 to 0; 8 Gold for 30 turns from 5 to 0; 0 Defensive Pact for 30 turns from 0 to 5; , 2629.5, 4
249, 7, 6, Research Agreement Ends, , 2631.5, 3
249, 6, 7, Research Agreement Ends, , 2631.5, 3
250, 4, 10, Gave Influence, , 2631.5, 0
250, 5, 6, Deal Proposed, 1 RESOURCE_COFFEE for 30 turns from 6 to 5; 1 RESOURCE_DIAMONDS for 30 turns from 5 to 6; 4 Gold for 0 turns from 5 to 6; , 2631.5, 2
250, 5, 6, Deal Accepted, 1 RESOURCE_COFFEE for 30 turns from 6 to 5; 1 RESOURCE_DIAMONDS for 30 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 6 to 5; 13 Gold for 0 turns from 6 to 5; 4 Gold for 30 turns from 6 to 5; , 2631.5, 2
250, 6, 5, Deal Rejected, 1 RESOURCE_COFFEE for 30 turns from 6 to 5; 1 RESOURCE_DIAMONDS for 30 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 5 to 6; 0 GreatWork for 0 turns from 6 to 5; 13 Gold for 0 turns from 6 to 5; 4 Gold for 30 turns from 6 to 5; , 2631.5, 1
250, 6, 1, Deal Proposed, 0 GreatWork for 0 turns from 1 to 6; 0 GreatWork for 0 turns from 6 to 1; 13 Gold for 0 turns from 6 to 1; 4 Gold for 30 turns from 6 to 1; , 2631.5, 1
250, 6, 1, Deal Closed, 0 GreatWork for 0 turns from 1 to 6; 0 GreatWork for 0 turns from 6 to 1; 13 Gold for 0 turns from 6 to 1; 4 Gold for 30 turns from 6 to 1; , 2631.5, 1
250, 1, 6, Deal Rejected, 0 GreatWork for 0 turns from 1 to 6; 0 GreatWork for 0 turns from 6 to 1; 13 Gold for 0 turns from 6 to 1; 4 Gold for 30 turns from 6 to 1; , 2631.5, 1
251, 4, 5, Promise Made, Artifacts, 2632.5, 1
251, 4, 10, Gave Influence, , 2632.5, 0
251, 1, 6, Promise Refused, , 2634.5, 1
252, 4, 10, Gave Influence, , 2634.5, 0
252, 4, 10, Gave Influence, , 2634.5, 0
252, 5, 1, Deal Proposed, 1 RESOURCE_PERFUME for 30 turns from 1 to 5; 1 RESOURCE_WHALES for 30 turns from 5 to 1; 0 Defensive Pact for 30 turns from 5 to 1; 1 Gold for 30 turns from 5 to 1; 0 Defensive Pact for 30 turns from 1 to 5; , 2634.5, 4
252, 1, 5, Deal Accepted, 1 RESOURCE_PERFUME for 30 turns from 1 to 5; 1 RESOURCE_WHALES for 30 turns from 5 to 1; 0 Defensive Pact for 30 turns from 5 to 1; 1 Gold for 30 turns from 5 to 1; 0 Defensive Pact for 30 turns from 1 to 5; , 2634.5, 3
252, 1, 5, Defensive Pact, , 2634.5, 3
252, 5, 1, Defensive Pact, , 2634.5, 4
253, 1, 5, Alliance Ends, , 2634.5, 3
253, 1, 5, Friendship Ends, , 2634.5, 3
253, 1, 2, Denounced, , 2634.5, 1
253, 1, 5, Declared Friends, , 2635.5, 3
253, 5, 1, Declared Friends, , 2635.5, 4
253, 4, 14, Gave Influence, , 2635.5, 0
253, 4, 14, Gave Influence, , 2635.5, 0
254, 0, 1, Alliance Ends, , 2635.5, 4
254, 0, 1, Friendship Ends, , 2635.5, 4
254, 0, 4, Alliance Ends, , 2635.5, 4
254, 0, 4, Friendship Ends, , 2635.5, 4
254, 0, 7, Alliance Ends, , 2635.5, 4
254, 0, 7, Friendship Ends, , 2635.5, 4
254, 1, 24, Gave Influence, , 2635.5, 0
254, 1, 24, Gave Influence, , 2635.5, 0
254, 1, 24, Gave Influence, , 2635.5, 0
254, 1, 0, Declared Friends, , 2635.5, 3
254, 0, 1, Declared Friends, , 2635.5, 3
254, 2, 1, Deal Proposed, 1 RESOURCE_DIAMONDS for 30 turns from 1 to 2; 1 RESOURCE_WHALES for 30 turns from 2 to 1; 4 Gold for 0 turns from 2 to 1; , 2635.5, 2
254, 2, 1, Deal Closed, 1 RESOURCE_DIAMONDS for 30 turns from 1 to 2; 1 RESOURCE_WHALES for 30 turns from 2 to 1; 4 Gold for 0 turns from 2 to 1; , 2635.5, 2
254, 1, 2, Deal Rejected, 1 RESOURCE_DIAMONDS for 30 turns from 1 to 2; 1 RESOURCE_WHALES for 30 turns from 2 to 1; 4 Gold for 0 turns from 2 to 1; , 2635.5, 1
254, 4, 14, Gave Influence, , 2635.5, 0
254, 4, 0, Promise Made, Settle, 2635.5, 3
254, 6, 7, Deal Proposed, 1 RESOURCE_COTTON for 30 turns from 7 to 6; 0 GreatWork for 0 turns from 7 to 6; 0 GreatWork for 0 turns from 6 to 7; 0 Research Agreement for -1 turns from 6 to 7; 0 Defensive Pact for 30 turns from 6 to 7; 14 Gold for 0 turns from 6 to 7; 4 Gold for 30 turns from 6 to 7; 0 Research Agreement for -1 turns from 7 to 6; 0 Defensive Pact for 30 turns from 7 to 6; , 2635.5, 3
254, 6, 7, Deal Closed, 1 RESOURCE_COTTON for 30 turns from 7 to 6; 0 GreatWork for 0 turns from 7 to 6; 0 GreatWork for 0 turns from 6 to 7; 0 Research Agreement for -1 turns from 6 to 7; 0 Defensive Pact for 30 turns from 6 to 7; 14 Gold for 0 turns from 6 to 7; 4 Gold for 30 turns from 6 to 7; 0 Research Agreement for -1 turns from 7 to 6; 0 Defensive Pact for 30 turns from 7 to 6; , 2635.5, 3
254, 7, 6, Deal Rejected, 1 RESOURCE_COTTON for 30 turns from 7 to 6; 0 GreatWork for 0 turns from 7 to 6; 0 GreatWork for 0 turns from 6 to 7; 0 Research Agreement for -1 turns from 6 to 7; 0 Defensive Pact for 30 turns from 6 to 7; 14 Gold for 0 turns from 6 to 7; 4 Gold for 30 turns from 6 to 7; 0 Research Agreement for -1 turns from 7 to 6; 0 Defensive Pact for 30 turns from 7 to 6; , 2635.5, 3
254, 6, 10, Gave Influence, , 2635.5, 0
254, 6, 10, Gave Influence, , 2635.5, 0
254, 6, 10, Gave Influence, , 2635.5, 0
254, 6, 10, Gave Influence, , 2635.5, 0
254, 6, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 6; 0 GreatWork for 0 turns from 0 to 6; 0 GreatWork for 0 turns from 0 to 6; 1 RESOURCE_HORSES for 30 turns from 6 to 0; 0 Defensive Pact for 30 turns from 6 to 0; 32 Gold for 30 turns from 6 to 0; 0 Defensive Pact for 30 turns from 0 to 6; , 2635.5, 3
255, 0, 1, Allied, , 2635.5, 3
255, 1, 0, Allied, , 2635.5, 3
255, 1, 4, Deal Proposed, 1 RESOURCE_COCOA for 30 turns from 4 to 1; 1 RESOURCE_COAL for 30 turns from 1 to 4; 2 Gold for 30 turns from 1 to 4; , 2635.5, 1
255, 1, 4, Deal Closed, 1 RESOURCE_COCOA for 30 turns from 4 to 1; 1 RESOURCE_COAL for 30 turns from 1 to 4; 2 Gold for 30 turns from 1 to 4; , 2635.5, 1
255, 4, 1, Deal Rejected, 1 RESOURCE_COCOA for 30 turns from 4 to 1; 1 RESOURCE_COAL for 30 turns from 1 to 4; 2 Gold for 30 turns from 1 to 4; , 2635.5, 1
255, 1, 2, Promise Refused, , 2635.5, 1
255, 1, 2, Promise Made, Spy, 2635.5, 1
255, 4, 6, Deal Proposed, 1 RESOURCE_IVORY for 30 turns from 6 to 4; 1 RESOURCE_COCOA for 30 turns from 4 to 6; 4 Gold for 0 turns from 4 to 6; , 2635.5, 2
255, 4, 6, Deal Closed, 1 RESOURCE_IVORY for 30 turns from 6 to 4; 1 RESOURCE_COCOA for 30 turns from 4 to 6; 4 Gold for 0 turns from 4 to 6; , 2635.5, 2
255, 6, 4, Deal Rejected, 1 RESOURCE_IVORY for 30 turns from 6 to 4; 1 RESOURCE_COCOA for 30 turns from 4 to 6; 4 Gold for 0 turns from 4 to 6; , 2635.5, 1
255, 4, 0, Deal Proposed, 0 GreatWork for 0 turns from 0 to 4; 0 GreatWork for 0 turns from 0 to 4; 1 RESOURCE_HORSES for 30 turns from 4 to 0; 7 Gold for 0 turns from 4 to 0; 14 Gold for 30 turns from 4 to 0; , 2635.5, 2
255, 4, 14, Gave Influence, , 2635.5, 0
255, 4, 14, Gave Influence, , 2635.5, 0
255, 4, 14, Gave Influence, , 2635.5, 0
255, 6, 2, Deal Proposed, 1 RESOURCE_URANIUM for 30 turns from 2 to 6; 1 RESOURCE_TRUFFLES for 30 turns from 6 to 2; 4 Gold for 0 turns from 6 to 2; , 2635.5, 1
255, 2, 6, Deal Accepted, 1 RESOURCE_URANIUM for 30 turns from 2 to 6; 1 RESOURCE_TRUFFLES for 30 turns from 6 to 2; 4 Gold for 0 turns from 6 to 2; , 2635.5, 1
255, 7, 2, Denounced, , 2635.5, 1
255, 7, 0, Declared Friends, , 2636.5, 2
255, 0, 7, Declared Friends, , 2636.5, 3
256, 7, 1, Defensive Pact Ends, , 2636.5, 2
256, 1, 7, Defensive Pact Ends, , 2636.5, 2
256, 0, 7, Allied, , 2636.5, 3
256, 7, 0, Allied, , 2636.5, 2
256, 0, 16, Gave Influence, , 2636.5, 0
256, 4, 0, Promise Broken, Settle, 2636.5, 2
256, 4, 5, Denounced, , 2636.5, 1
256, 7, 1, Deal Proposed, 0 GreatWork for 0 turns from 1 to 7; 0 GreatWork for 0 turns from 1 to 7; 0 Unknown agreement for 30 turns from 1 to 7; 0 GreatWork for 0 turns from 7 to 1; 17 Gold for 0 turns from 7 to 1; 5 Gold for 30 turns from 7 to 1; 0 Unknown agreement for 30 turns from 7 to 1; , 2637.5, 2
256, 1, 7, Deal Accepted, 0 GreatWork for 0 turns from 1 to 7; 0 GreatWork for 0 turns from 1 to 7; 0 Unknown agreement for 30 turns from 1 to 7; 0 GreatWork for 0 turns from 7 to 1; 17 Gold for 0 turns from 7 to 1; 5 Gold for 30 turns from 7 to 1; 0 Unknown agreement for 30 turns from 7 to 1; , 2637.5, 2
256, 7, 1, Allied, , 2637.5, 2
256, 1, 7, Allied, , 2637.5, 2
