Game Turn, Player, Unit, From X, From Y, To X, To Y, Info, Checksum
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8650774), 54, 50, -9999, -9999, 2320, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8650774), 54, 50, -9999, -9999, 2305, ffffffff
238, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (8650774), 54, 50, -9999, -9999, 2304, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9371686), 58, 40, -9999, -9999, 2320, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9371686), 58, 40, -9999, -9999, 2305, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9371686), 58, 40, -9999, -9999, 2304, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9371686), 58, 40, -9999, -9999, 2320, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9371686), 58, 40, -9999, -9999, 2305, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9371686), 58, 40, -9999, -9999, 2304, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9371686), 58, 40, -9999, -9999, 2320, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9371686), 58, 40, -9999, -9999, 2305, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9371686), 58, 40, -9999, -9999, 2304, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9371686), 58, 40, 45, 30, 16656, 3c06f277
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 48, 37, -9999, -9999, 2320, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 48, 37, -9999, -9999, 2305, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 48, 37, -9999, -9999, 2304, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 48, 37, 49, 36, 16656, 575f1c13
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 49, 36, -9999, -9999, 2064, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 49, 36, -9999, -9999, 2049, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 49, 36, -9999, -9999, 2048, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 49, 36, 47, 37, 16400, 2c280c17
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 49, 36, 47, 37, 16400, 2c280c17
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 54, 50, -9999, -9999, 2320, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 54, 50, -9999, -9999, 2305, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 54, 50, -9999, -9999, 2304, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 54, 50, 54, 51, 16656, 63a1fc63
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8978451), 59, 39, -9999, -9999, 2064, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8978451), 59, 39, -9999, -9999, 2049, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8978451), 59, 39, -9999, -9999, 2048, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 60, 49, -9999, -9999, 2320, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 60, 49, -9999, -9999, 2305, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 60, 49, -9999, -9999, 2304, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 60, 49, 45, 47, 16656, ffffffff
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 60, 49, 46, 46, 16656, 8362c79b
239, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 58, 49, 46, 46, 16400, 141c1220
240, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 58, 40, -9999, -9999, 2320, ffffffff
240, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 58, 40, -9999, -9999, 2305, ffffffff
240, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 58, 40, -9999, -9999, 2304, ffffffff
240, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 58, 40, -9999, -9999, 2320, ffffffff
240, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 58, 40, -9999, -9999, 2305, ffffffff
240, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 58, 40, -9999, -9999, 2304, ffffffff
240, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 58, 40, 41, 29, 16656, e3455d21
240, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 54, 51, -9999, -9999, 2320, ffffffff
240, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 54, 51, -9999, -9999, 2305, ffffffff
240, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 54, 51, -9999, -9999, 2304, ffffffff
241, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 54, 51, -9999, -9999, 2320, ffffffff
241, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 54, 51, -9999, -9999, 2305, ffffffff
241, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 54, 51, -9999, -9999, 2304, ffffffff
241, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 54, 51, 53, 52, 16656,  e0aa1ce
241, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 47, 37, 47, 39, 16400, a20f9cee
242, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 47, 37, -9999, -9999, 2320, ffffffff
242, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 47, 37, -9999, -9999, 2305, ffffffff
242, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 47, 37, -9999, -9999, 2304, ffffffff
242, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 47, 37, -9999, -9999, 2320, ffffffff
242, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 47, 37, -9999, -9999, 2305, ffffffff
242, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 47, 37, -9999, -9999, 2304, ffffffff
242, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 53, 52, -9999, -9999, 2064, ffffffff
242, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 53, 52, -9999, -9999, 2049, ffffffff
242, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 53, 52, -9999, -9999, 2048, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 47, 37, -9999, -9999, 2320, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 47, 37, -9999, -9999, 2305, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 47, 37, -9999, -9999, 2304, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 47, 37, 47, 39, 16656, a20f9cee
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 53, 52, -9999, -9999, 2320, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 53, 52, -9999, -9999, 2305, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 53, 52, -9999, -9999, 2304, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 53, 52, 54, 49, 16656, 231a2ff0
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2320, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2305, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2304, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2064, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2049, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2048, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 65, 13, -9999, -9999, 2064, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 65, 13, -9999, -9999, 2049, ffffffff
243, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 65, 13, -9999, -9999, 2048, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 54, 49, -9999, -9999, 2320, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 54, 49, -9999, -9999, 2305, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9502760), 54, 49, -9999, -9999, 2304, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2320, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2305, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2304, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2320, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2305, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2304, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2064, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2049, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2048, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 65, 13, -9999, -9999, 2320, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 65, 13, -9999, -9999, 2305, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 65, 13, -9999, -9999, 2304, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 47, 39, -9999, -9999, 2064, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 47, 39, -9999, -9999, 2049, ffffffff
244, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9437223), 47, 39, -9999, -9999, 2048, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 53, 47, -9999, -9999, 2320, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 53, 47, -9999, -9999, 2305, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 53, 47, -9999, -9999, 2304, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 53, 47, 46, 47, 16656, 75dbf9f1
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 58, 40, -9999, -9999, 2320, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 58, 40, -9999, -9999, 2305, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 58, 40, -9999, -9999, 2304, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 58, 40, 60, 40, 16656, 38107f2e
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 60, 40, -9999, -9999, 2064, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 60, 40, -9999, -9999, 2049, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 60, 40, -9999, -9999, 2048, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 65, 13, -9999, -9999, 2320, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 65, 13, -9999, -9999, 2305, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (8912908), 65, 13, -9999, -9999, 2304, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2320, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2305, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2304, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2320, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2305, ffffffff
245, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2304, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2320, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2305, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2304, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2320, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2305, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2304, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2320, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2305, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9633811), 66, 21, -9999, -9999, 2304, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9830412), 66, 21, -9999, -9999, 2320, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9830412), 66, 21, -9999, -9999, 2305, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9830412), 66, 21, -9999, -9999, 2304, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9830412), 66, 21, -9999, -9999, 2064, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9830412), 66, 21, -9999, -9999, 2049, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9830412), 66, 21, -9999, -9999, 2048, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9895976), 66, 46, -9999, -9999, 2320, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9895976), 66, 46, -9999, -9999, 2305, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9895976), 66, 46, -9999, -9999, 2304, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9895976), 66, 46, -9999, -9999, 2064, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9895976), 66, 46, -9999, -9999, 2049, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9895976), 66, 46, -9999, -9999, 2048, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 60, 40, -9999, -9999, 2320, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 60, 40, -9999, -9999, 2305, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 60, 40, -9999, -9999, 2304, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 60, 40, 60, 39, 16656, b5b6ba99
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9371686), 45, 30, -9999, -9999, 2320, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9371686), 45, 30, -9999, -9999, 2305, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9371686), 45, 30, -9999, -9999, 2304, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 48, 35, -9999, -9999, 2320, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 48, 35, -9999, -9999, 2305, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 48, 35, -9999, -9999, 2304, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 48, 35, 40, 26, 16656, c372a1c3
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9306149), 46, 33, -9999, -9999, 2320, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9306149), 46, 33, -9999, -9999, 2305, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9306149), 46, 33, -9999, -9999, 2304, ffffffff
246, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9306149), 46, 33, 50, 18, 16656, 46c2957f
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 45, 30, -9999, -9999, 2320, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 45, 30, -9999, -9999, 2305, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 45, 30, -9999, -9999, 2304, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 45, 30, -9999, -9999, 2320, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 45, 30, -9999, -9999, 2305, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 45, 30, -9999, -9999, 2304, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 45, 30, -9999, -9999, 2320, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 45, 30, -9999, -9999, 2305, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 45, 30, -9999, -9999, 2304, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 45, 30, 46, 30, 16656, c9e47b25
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 46, 30, -9999, -9999, 2064, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 46, 30, -9999, -9999, 2049, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 46, 30, -9999, -9999, 2048, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 60, 39, -9999, -9999, 2320, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 60, 39, -9999, -9999, 2305, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 60, 39, -9999, -9999, 2304, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9895976), 66, 46, -9999, -9999, 2320, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9895976), 66, 46, -9999, -9999, 2305, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9895976), 66, 46, -9999, -9999, 2304, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2320, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2305, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9699350), 66, 21, -9999, -9999, 2304, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9830412), 66, 21, -9999, -9999, 2320, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9830412), 66, 21, -9999, -9999, 2305, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9830412), 66, 21, -9999, -9999, 2304, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 46, 47, -9999, -9999, 2320, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 46, 47, -9999, -9999, 2305, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 46, 47, -9999, -9999, 2304, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 46, 47, 45, 47, 16656, 5ca50092
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 45, 47, -9999, -9999, 2064, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 45, 47, -9999, -9999, 2049, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9044002), 45, 47, -9999, -9999, 2048, ffffffff
247, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (10092556), 45, 47, 46, 47, 16400, c09fa89f
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (10092556), 45, 47, -9999, -9999, 2320, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (10092556), 45, 47, -9999, -9999, 2305, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (10092556), 45, 47, -9999, -9999, 2304, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (10158114), 66, 21, -9999, -9999, 2320, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (10158114), 66, 21, -9999, -9999, 2305, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (10158114), 66, 21, -9999, -9999, 2304, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (10158114), 66, 21, -9999, -9999, 2064, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (10158114), 66, 21, -9999, -9999, 2049, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (10158114), 66, 21, -9999, -9999, 2048, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (10158114), 66, 21, 66, 17, 16400,  5799372
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (10158114), 66, 21, 66, 17, 16400,  5799372
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 60, 39, -9999, -9999, 2320, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 60, 39, -9999, -9999, 2305, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9764866), 60, 39, -9999, -9999, 2304, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 46, 30, -9999, -9999, 2320, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 46, 30, -9999, -9999, 2305, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 46, 30, -9999, -9999, 2304, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9895976), 66, 46, -9999, -9999, 2320, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9895976), 66, 46, -9999, -9999, 2305, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_APOSTLE (9895976), 66, 46, -9999, -9999, 2304, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (10092556), 46, 47, -9999, -9999, 2064, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (10092556), 46, 47, -9999, -9999, 2049, ffffffff
248, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (10092556), 46, 47, -9999, -9999, 2048, ffffffff
249, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 46, 30, -9999, -9999, 2320, ffffffff
249, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 46, 30, -9999, -9999, 2305, ffffffff
249, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 46, 30, -9999, -9999, 2304, ffffffff
249, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 46, 30, -9999, -9999, 2320, ffffffff
249, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 46, 30, -9999, -9999, 2305, ffffffff
249, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 46, 30, -9999, -9999, 2304, ffffffff
249, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 46, 30, 44, 31, 16656, 80b78632
249, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 44, 31, -9999, -9999, 2064, ffffffff
249, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 44, 31, -9999, -9999, 2049, ffffffff
249, LOC_CIVILIZATION_KONGO_NAME, UNIT_BUILDER (9961511), 44, 31, -9999, -9999, 2048, ffffffff
249, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 45, 33, 40, 26, 16656, 3e493266
249, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 45, 33, -9999, -9999, 2320, ffffffff
249, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 45, 33, -9999, -9999, 2305, ffffffff
249, LOC_CIVILIZATION_KONGO_NAME, UNIT_SETTLER (9568286), 45, 33, -9999, -9999, 2304, ffffffff
