Game Turn, Range, Value, Seed, Type, Location
237, 20, 8, 1174562557, sync, Random Direction
237, 30, 26, 1863655410, sync, Random Direction
237, 28, 19, 3806758467, sync, Random Direction
237, 1, 0, 3017917632, sync, Random Direction
237, 1, 0, 1301509625, sync, GetNextBuyablePlot picker
237, 1, 0, 1834043710, sync, GetNextBuyablePlot picker
237, 1, 0, 3017884575, sync, GetNextBuyablePlot picker
237, 1, 0, 3850267884, sync, GetNextBuyablePlot picker
237, 2, 1, 1720481973, sync, GetNextBuyablePlot picker
237, 4, 3, 3348413258, sync, Choosing Artifact
237, 69, 52, 4037049019, sync, Random Direction
237, 24, 10, 3243994072, sync, Random Direction
237, 37, 2, 1876486961, sync, Random Direction
237, 58, 9, 267076118, sync, Random Direction
237, 1, 0, 676464535, sync, Random Direction
237, 14, 13, 1594322308, sync, Random Direction
237, 18, 10, 4053797229, sync, Random Direction
237, 24, 18, 2605803938, sync, Random Direction
237, 16, 1, 3307570739, sync, Random Direction
237, 2, 1, 508550640, sync, Random Direction
237, 2, 1, 3577794409, sync, GetNextBuyablePlot picker
237, 25, 2, 2684386798, sync, Random Direction
237, 23, 18, 447238799, sync, Random Direction
237, 2, 1, 3429689628, sync, GetNextBuyablePlot picker
237, 19, 17, 2702047525, sync, Random Direction
237, 10, 9, 3967453946, sync, Random Direction
237, 1, 0, 4259416235, sync, GetNextBuyablePlot picker
237, 10, 7, 4025318152, sync, Random Direction
237, 1, 0, 3016360609, sync, GetNextBuyablePlot picker
237, 1, 0, 55991494, sync, GetNextBuyablePlot picker
237, 5, 4, 3274572935, sync, Random Direction
237, 3, 2, 3882041268, sync, GetNextBuyablePlot picker
237, 5, 0, 3152226269, sync, Random Direction
237, 16, 3, 667647826, sync, Random Direction
237, 10, 2, 1037853219, sync, Random Direction
237, 4, 1, 1187947296, sync, Random Direction
237, 21, 13, 1718576345, sync, Random Direction
237, 7, 0, 2801680030, sync, Random Direction
237, 11, 6, 495517055, sync, Random Direction
237, 8, 0, 2680869196, sync, Random Direction
237, 1, 0, 32011669, sync, GetNextBuyablePlot picker
237, 6, 4, 1779148458, sync, Random Direction
237, 2, 1, 3308909211, sync, GetNextBuyablePlot picker
237, 52, 29, 2692331064, sync, Random Direction
237, 51, 31, 2426918417, sync, Random Direction
237, 40, 18, 2631238518, sync, Random Direction
237, 5, 1, 2017140087, sync, Random Direction
237, 5, 2, 892337636, sync, Random Direction
237, 4, 3, 2267202125, sync, Random Direction
237, 7, 3, 4119748866, sync, Random Direction
237, 6, 0, 2025462291, sync, Random Direction
237, 1, 0, 417403984, sync, GetNextBuyablePlot picker
237, 22, 20, 837170761, sync, Random Direction
237, 35, 15, 3909454670, sync, Random Direction
237, 25, 0, 1948402799, sync, Random Direction
237, 26, 12, 4924796, sync, Random Direction
238, 2, 1, 2136141317, sync, GetNextBuyablePlot picker
238, 1, 0, 3618836058, sync, GetNextBuyablePlot picker
238, 4, 1, 1496889483, sync, GetNextBuyablePlot picker
238, 6, 3, 1273175400, sync, GetNextBuyablePlot picker
238, 6, 5, 2837013889, sync, GetNextBuyablePlot picker
238, 1, 0, 4286821926, sync, GetNextBuyablePlot picker
238, 1, 0, 1945653863, sync, GetNextBuyablePlot picker
238, 1, 0, 3967854612, sync, GetNextBuyablePlot picker
238, 1, 0, 4185249981, sync, GetNextBuyablePlot picker
238, 5, 2, 3194293938, sync, GetNextBuyablePlot picker
238, 4, 3, 1798155779, sync, GetNextBuyablePlot picker
