Game Turn, From, To, Initiator, Type, SubType, Message
206, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
206, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
206, 6, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
206, 0, 1, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
206, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
206, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
206, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
206, 0, 1, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
206, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
206, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
206, 1, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
206, 0, 5, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
206, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
206, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
206, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
206, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
206, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
206, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
206, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
206, 5, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
206, 5, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
206, 5, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Statement
206, 5, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Immediately
206, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
206, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
206, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
206, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
206, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
206, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
206, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
206, 0, 6, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
206, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
206, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
206, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
206, 0, 6, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
206, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
206, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
206, 6, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
206, 0, 7, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
206, 0, 7, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
206, 0, 7, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
206, 0, 7, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
206, 0, 7, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
206, 7, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
206, 7, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
206, 7, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
206, 0, 4, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
206, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
206, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
206, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
206, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
206, 4, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
206, 4, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
206, 4, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
206, 0, 2, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
206, 0, 2, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
206, 0, 2, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
206, 0, 2, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
206, 0, 2, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
206, 2, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
206, 2, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
206, 2, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
207, 1, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
207, 1, 0, 1, MAKE_DEAL, NONE, INITIAL, Adding to pending
207, 1, 0, 1, MAKE_DEAL, NONE, INITIAL, Processing Statement
207, 1, 0, 1, MAKE_DEAL, NONE, INITIAL, Processing Immediately
207, 0, 1, 1, MAKE_DEAL, NONE, NEGATIVE, Adding to pending
207, 0, 1, 1, MAKE_DEAL, NONE, NEGATIVE, Broadcasting
207, 0, 1, 1, MAKE_DEAL, NONE, NEGATIVE, Processing Statement
207, 0, 1, 1, MAKE_DEAL, NONE, NEGATIVE, Processing Immediately
207, 1, 0, 1, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Adding to pending
207, 1, 0, 1, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Statement
207, 1, 0, 1, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Immediately
208, 1, 6, -1, DIPLOMATIC_HIDDEN_AGENDA_WARNING, NONE, 00000000, Requesting Session (B)
208, 1, 6, ?, MAKE_PROMISE, ffffffff, ?, Processing Action From AI to AI
208, 1, 6, -1, DIPLOMATIC_HIDDEN_AGENDA_WARNING, NONE, INITIAL, Requesting session between two AIs!
208, 4, 1, ?, DENOUNCE, ffffffff, ?, Processing Action From AI to AI
208, 5, 6, -1, DIPLOMATIC_WARNING, NONE, 00000000, Requesting Session (B)
208, 5, 6, ?, MAKE_PROMISE, ffffffff, ?, Processing Action From AI to AI
208, 5, 6, -1, DIPLOMATIC_WARNING, NONE, INITIAL, Requesting session between two AIs!
209, 2, 4, ?, DECLARE_FRIEND, ffffffff, ?, Processing Action From AI to AI
209, 6, 0, ?, SET_EMBASSY, ffffffff, ?, Processing Action From AI to Human
209, 6, 0, 6, RESIDENT_EMBASSY, NONE, 00000000, Requesting Session (B)
209, 6, 0, 6, RESIDENT_EMBASSY, NONE, INITIAL, Adding to pending
209, 6, 0, 6, RESIDENT_EMBASSY, NONE, INITIAL, Processing Statement
209, 6, 0, 6, RESIDENT_EMBASSY, NONE, INITIAL, Processing Immediately
209, 0, 6, 6, RESIDENT_EMBASSY, NONE, POSITIVE, Adding to pending
209, 0, 6, 6, RESIDENT_EMBASSY, NONE, POSITIVE, Broadcasting
209, 0, 6, 6, RESIDENT_EMBASSY, NONE, POSITIVE, Processing Statement
209, 0, 6, 6, RESIDENT_EMBASSY, NONE, POSITIVE, Processing Immediately
209, 6, 0, ?, SET_EMBASSY, ffffffff, ?, Sending Action
209, 6, 0, 6, RESIDENT_EMBASSY, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
209, 6, 0, 6, RESIDENT_EMBASSY, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
209, 6, 0, 6, RESIDENT_EMBASSY, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
209, 6, 0, ?, SET_EMBASSY, ffffffff, ?, Processing Action
209, 7, 6, ?, SET_EMBASSY, ffffffff, ?, Processing Action From AI to AI
210, 4, 0, -1, WARNING_STOP_SPYING_ON_ME, NONE, 00000000, Requesting Session (B)
210, 4, 0, 4, WARNING_STOP_SPYING_ON_ME, NONE, INITIAL, Adding to pending
210, 4, 0, 4, WARNING_STOP_SPYING_ON_ME, NONE, INITIAL, Processing Statement
210, 4, 0, 4, WARNING_STOP_SPYING_ON_ME, NONE, INITIAL, Processing Immediately
210, 0, 4, 4, WARNING_STOP_SPYING_ON_ME, NONE, POSITIVE, Adding to pending
210, 0, 4, 4, WARNING_STOP_SPYING_ON_ME, NONE, POSITIVE, Broadcasting
210, 0, 4, 4, WARNING_STOP_SPYING_ON_ME, NONE, POSITIVE, Processing Statement
210, 0, 4, 4, WARNING_STOP_SPYING_ON_ME, NONE, POSITIVE, Processing Immediately
210, 4, 0, 4, WARNING_STOP_SPYING_ON_ME, POSITIVE, POSITIVE, Adding to pending
210, 4, 0, ?, MAKE_PROMISE, c298a89c, ?, Sending Action
210, 4, 0, 4, WARNING_STOP_SPYING_ON_ME, POSITIVE, POSITIVE, Processing Statement
210, 4, 0, 4, WARNING_STOP_SPYING_ON_ME, POSITIVE, POSITIVE, Processing Immediately
210, 4, 0, ?, MAKE_PROMISE, ffffffff, ?, Processing Action
210, 6, 4, -1, WARNING_STOP_SPYING_ON_ME, NONE, 00000000, Requesting Session (B)
210, 6, 4, ?, MAKE_PROMISE, c298a89c, ?, Processing Action From AI to AI
210, 6, 4, -1, WARNING_STOP_SPYING_ON_ME, NONE, INITIAL, Requesting session between two AIs!
211, 6, 4, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, 00000000, Requesting Session (B)
211, 6, 4, ?, MAKE_PROMISE, 46209c01, ?, Processing Action From AI to AI
211, 6, 4, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, INITIAL, Requesting session between two AIs!
211, 4, 6, ?, DENOUNCE, ffffffff, ?, Processing Action From AI to AI
211, 5, 1, -1, DIPLOMATIC_WARNING, NONE, 00000000, Requesting Session (B)
211, 5, 1, ?, MAKE_PROMISE, ffffffff, ?, Processing Action From AI to AI
211, 5, 1, -1, DIPLOMATIC_WARNING, NONE, INITIAL, Requesting session between two AIs!
211, 6, 1, -1, DIPLOMATIC_HIDDEN_AGENDA_KUDO, NONE, 00000000, Requesting Session (B)
211, 6, 1, ?, MAKE_PROMISE, ffffffff, ?, Processing Action From AI to AI
211, 6, 1, -1, DIPLOMATIC_HIDDEN_AGENDA_KUDO, NONE, INITIAL, Requesting session between two AIs!
212, 2, 0, ?, DENOUNCE, ffffffff, ?, Processing Action From AI to Human
212, 2, 0, 2, DENOUNCE, NONE, 00000000, Requesting Session (B)
212, 2, 0, 2, DENOUNCE, NONE, INITIAL, Adding to pending
212, 2, 0, 2, DENOUNCE, NONE, INITIAL, Processing Statement
212, 2, 0, 2, DENOUNCE, NONE, INITIAL, Processing Immediately
212, 4, 6, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, 00000000, Requesting Session (B)
212, 4, 6, ?, MAKE_PROMISE, 46209c01, ?, Processing Action From AI to AI
212, 4, 6, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, INITIAL, Requesting session between two AIs!
212, 7, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
212, 7, 0, 7, MAKE_DEAL, NONE, INITIAL, Adding to pending
212, 7, 0, 7, MAKE_DEAL, NONE, INITIAL, Processing Statement
212, 7, 0, 7, MAKE_DEAL, NONE, INITIAL, Processing Immediately
212, 0, 7, 7, MAKE_DEAL, NONE, NEGATIVE, Adding to pending
212, 0, 7, 7, MAKE_DEAL, NONE, NEGATIVE, Broadcasting
212, 0, 7, 7, MAKE_DEAL, NONE, NEGATIVE, Processing Statement
212, 0, 7, 7, MAKE_DEAL, NONE, NEGATIVE, Processing Immediately
212, 7, 0, 7, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Adding to pending
212, 7, 0, 7, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Statement
212, 7, 0, 7, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Immediately
214, 5, 0, -1, WARNING_STOP_SPYING_ON_ME, NONE, 00000000, Requesting Session (B)
214, 5, 0, 5, WARNING_STOP_SPYING_ON_ME, NONE, INITIAL, Adding to pending
214, 5, 0, 5, WARNING_STOP_SPYING_ON_ME, NONE, INITIAL, Processing Statement
214, 5, 0, 5, WARNING_STOP_SPYING_ON_ME, NONE, INITIAL, Processing Immediately
214, 0, 5, 5, WARNING_STOP_SPYING_ON_ME, NONE, RESPONSE_IGNORE, Adding to pending
214, 0, 5, 5, WARNING_STOP_SPYING_ON_ME, NONE, RESPONSE_IGNORE, Broadcasting
214, 0, 5, 5, WARNING_STOP_SPYING_ON_ME, NONE, RESPONSE_IGNORE, Processing Statement
214, 0, 5, 5, WARNING_STOP_SPYING_ON_ME, NONE, RESPONSE_IGNORE, Processing Immediately
214, 5, 0, ?, MAKE_PROMISE, c298a89c, ?, Sending Action
214, 5, 0, ?, ?, ?, ?, Closing Session
214, 5, 0, ?, MAKE_PROMISE, ffffffff, ?, Processing Action
214, 0, 5, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
214, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
214, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
214, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
214, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
214, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
214, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
214, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
214, 5, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
214, 5, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
214, 5, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Statement
214, 5, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Immediately
214, 0, 5, -1, DECLARE_FRIEND, NONE, INITIAL, Requesting Session (A)
214, 0, 5, 0, DECLARE_FRIEND, NONE, INITIAL, Adding to pending
214, 0, 5, 0, DECLARE_FRIEND, NONE, INITIAL, Broadcasting
214, 0, 5, 0, DECLARE_FRIEND, NONE, INITIAL, Processing Statement
214, 0, 5, 0, DECLARE_FRIEND, NONE, INITIAL, Processing Immediately
214, 0, 5, ?, DECLARE_FRIEND, ffffffff, ?, Sending Action
214, 5, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Adding to pending
214, 5, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Processing Statement
214, 5, 0, 0, DECLARE_FRIEND, AI_ACCEPT_DEAL, POSITIVE, Processing Immediately
214, 0, 5, ?, DECLARE_FRIEND, ffffffff, ?, Processing Action
214, 0, 5, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
214, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
214, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
214, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
214, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
214, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
214, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
214, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
214, 5, 0, 0, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Statement
214, 5, 0, 0, MAKE_DEAL, AI_ACCEPT_DEAL, POSITIVE, Processing Immediately
214, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
214, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
214, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
214, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
214, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
214, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
214, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
214, 0, 5, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
214, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
214, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
214, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
214, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
214, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
214, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
214, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
214, 5, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
214, 5, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
214, 5, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Statement
214, 5, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Immediately
214, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
214, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
214, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
214, 0, 5, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
214, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
214, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
214, 5, 0, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
214, 7, 0, -1, WARNING_STOP_CONVERTING_MY_CITIES, NONE, 00000000, Requesting Session (B)
214, 7, 0, 7, WARNING_STOP_CONVERTING_MY_CITIES, NONE, INITIAL, Adding to pending
214, 7, 0, 7, WARNING_STOP_CONVERTING_MY_CITIES, NONE, INITIAL, Processing Statement
214, 7, 0, 7, WARNING_STOP_CONVERTING_MY_CITIES, NONE, INITIAL, Processing Immediately
214, 0, 7, 7, WARNING_STOP_CONVERTING_MY_CITIES, NONE, RESPONSE_IGNORE, Adding to pending
214, 0, 7, 7, WARNING_STOP_CONVERTING_MY_CITIES, NONE, RESPONSE_IGNORE, Broadcasting
214, 0, 7, 7, WARNING_STOP_CONVERTING_MY_CITIES, NONE, RESPONSE_IGNORE, Processing Statement
214, 0, 7, 7, WARNING_STOP_CONVERTING_MY_CITIES, NONE, RESPONSE_IGNORE, Processing Immediately
214, 7, 0, ?, MAKE_PROMISE, ef5ea8c1, ?, Sending Action
214, 7, 0, ?, ?, ?, ?, Closing Session
214, 7, 0, ?, MAKE_PROMISE, ffffffff, ?, Processing Action
214, 4, 5, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, 00000000, Requesting Session (B)
214, 4, 5, ?, MAKE_PROMISE, 46209c01, ?, Processing Action From AI to AI
214, 4, 5, -1, WARNING_TOO_MANY_TROOPS_NEAR_ME, NONE, INITIAL, Requesting session between two AIs!
214, 5, 2, -1, DIPLOMATIC_WARNING, NONE, 00000000, Requesting Session (B)
214, 5, 2, ?, MAKE_PROMISE, ffffffff, ?, Processing Action From AI to AI
214, 5, 2, -1, DIPLOMATIC_WARNING, NONE, INITIAL, Requesting session between two AIs!
214, 7, 2, ?, DENOUNCE, ffffffff, ?, Processing Action From AI to AI
216, 2, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
216, 2, 0, 2, MAKE_DEAL, NONE, INITIAL, Adding to pending
216, 2, 0, 2, MAKE_DEAL, NONE, INITIAL, Processing Statement
216, 2, 0, 2, MAKE_DEAL, NONE, INITIAL, Processing Immediately
216, 0, 2, 2, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
216, 0, 2, 2, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
216, 0, 2, 2, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
216, 0, 2, 2, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
216, 2, 0, 2, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
216, 2, 0, 2, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
216, 2, 0, 2, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Immediately
216, 4, 7, ?, DECLARE_FRIEND, ffffffff, ?, Processing Action From AI to AI
216, 5, 4, -1, DIPLOMATIC_HIDDEN_AGENDA_WARNING, NONE, 00000000, Requesting Session (B)
216, 5, 4, ?, MAKE_PROMISE, ffffffff, ?, Processing Action From AI to AI
216, 5, 4, -1, DIPLOMATIC_HIDDEN_AGENDA_WARNING, NONE, INITIAL, Requesting session between two AIs!
216, 5, 4, -1, DIPLOMATIC_KUDO, NONE, 00000000, Requesting Session (B)
216, 5, 4, ?, MAKE_PROMISE, ffffffff, ?, Processing Action From AI to AI
216, 5, 4, -1, DIPLOMATIC_KUDO, NONE, INITIAL, Requesting session between two AIs!
216, 7, 6, ?, SET_EMBASSY, ffffffff, ?, Processing Action From AI to AI
217, 5, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
217, 5, 0, 5, MAKE_DEAL, NONE, INITIAL, Adding to pending
217, 5, 0, 5, MAKE_DEAL, NONE, INITIAL, Processing Statement
217, 5, 0, 5, MAKE_DEAL, NONE, INITIAL, Processing Immediately
217, 5, 0, -1, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
217, 5, 0, -1, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
217, 5, 0, -1, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
217, 5, 0, -1, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
217, 5, 0, -1, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
217, 5, 0, -1, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
217, 5, 0, -1, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
217, 5, 0, -1, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
217, 5, 0, -1, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
217, 5, 0, -1, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
217, 5, 0, -1, MAKE_DEAL, POSITIVE, POSITIVE, Processing Statement
217, 5, 0, -1, MAKE_DEAL, POSITIVE, POSITIVE, Processing Immediately
217, 0, 5, 5, MAKE_DEAL, POSITIVE, NEGATIVE, Adding to pending
217, 0, 5, 5, MAKE_DEAL, POSITIVE, NEGATIVE, Broadcasting
217, 0, 5, 5, MAKE_DEAL, POSITIVE, NEGATIVE, Processing Statement
217, 0, 5, 5, MAKE_DEAL, POSITIVE, NEGATIVE, Processing Immediately
217, 5, 0, 5, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Adding to pending
217, 5, 0, 5, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Statement
217, 5, 0, 5, MAKE_DEAL, HUMAN_REFUSE_DEAL, NEGATIVE, Processing Immediately
217, 7, 4, -1, DIPLOMATIC_HIDDEN_AGENDA_KUDO, NONE, 00000000, Requesting Session (B)
217, 7, 4, ?, MAKE_PROMISE, ffffffff, ?, Processing Action From AI to AI
217, 7, 4, -1, DIPLOMATIC_HIDDEN_AGENDA_KUDO, NONE, INITIAL, Requesting session between two AIs!
219, 5, 7, -1, DIPLOMATIC_WARNING, NONE, 00000000, Requesting Session (B)
219, 5, 7, ?, MAKE_PROMISE, ffffffff, ?, Processing Action From AI to AI
219, 5, 7, -1, DIPLOMATIC_WARNING, NONE, INITIAL, Requesting session between two AIs!
220, 6, 0, -1, MAKE_DEAL, NONE, 00000000, Requesting Session (B)
220, 6, 0, 6, MAKE_DEAL, NONE, INITIAL, Adding to pending
220, 6, 0, 6, MAKE_DEAL, NONE, INITIAL, Processing Statement
220, 6, 0, 6, MAKE_DEAL, NONE, INITIAL, Processing Immediately
220, 7, 5, -1, WARNING_STOP_CONVERTING_MY_CITIES, NONE, 00000000, Requesting Session (B)
220, 7, 5, ?, MAKE_PROMISE, ef5ea8c1, ?, Processing Action From AI to AI
220, 7, 5, -1, WARNING_STOP_CONVERTING_MY_CITIES, NONE, INITIAL, Requesting session between two AIs!
221, 0, 5, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
221, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
221, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
221, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
221, 0, 5, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
221, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
221, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
221, 5, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
221, 0, 4, -1, MAKE_DEAL, NONE, INITIAL, Requesting Session (A)
221, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Adding to pending
221, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Broadcasting
221, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Processing Statement
221, 0, 4, 0, MAKE_DEAL, NONE, INITIAL, Processing Immediately
221, 4, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Adding to pending
221, 4, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Statement
221, 4, 0, 0, MAKE_DEAL, NONE, ACKNOWLEDGE, Processing Immediately
221, 4, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Statement
221, 4, 0, 0, MAKE_DEAL, AI_REFUSE_DEAL, NEGATIVE, Processing Immediately
221, 4, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Statement
221, 4, 0, 0, MAKE_DEAL, POSITIVE, POSITIVE, Processing Immediately
221, 0, 4, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Adding to pending
221, 0, 4, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Broadcasting
221, 0, 4, 0, MAKE_DEAL, HUMAN_ACCEPT_DEAL, POSITIVE, Processing Statement
